id;idUniv;status;universitas;berdiri;noSK;tanggalSK;kodePos;telepon;fax;email;website;Lat;Long
1883;2275;Aktif;STKIP Harapan Bima;17 Oktober 2014 ;564EO2014;17 Oktober 2014 ; ;0374-52253;0374-52253;info@habi.ac.id;www.habi.ac.id;-8.6529334;117.3616476
1884;2282;Aktif;Akademi Pariwisata Denpasar;9/23/1972;4420DT2004-4418DT2004;11/18/2004;80223;(0361)249396;(0361)223251;akpardenpasar@gmail.com;kerthawisata.ac.id;-8.6753485;115.2425926
1885;2283;Aktif;Akademi Keuangan Dan Perbankan Denpasar;10 Juli 1990 ;79;4/23/1991;8115;0361-224963;0361-224963;akabadps@gmail.com; ;-8.6731575;115.2286971
1886;2284;Aktif;Akademi Pariwisata Mataram;9/25/1995;04DO1996;16 Januari 1997 ;83000;0370-633393;0370-632316;info@akparmataram.ac.id;www.akparmataram.ac.id;-8.5923368;116.0848923
1887;2285;Aktif;Akademi Sekretari Dan Manajemen Mataram;14 Maret 1997 ;36;14 Maret 1997 ;83125;0370-628418;0370-635007;support@amikom-asm.ac.id;www.amikom-asm.ac.id;-8.5815683;116.0961925
1888;2286;Aktif;Akademi Teknik Bima;23 Agustus 2000 ;24177DO2000;23 Agustus 2000 ;84117;0374-43-201; ; ; ;-8.4664294;118.7184906
1889;2287;Aktif;Akademi Teknik Kupang;10 Juni 1972 ;118;29 Mei 1993 ;85000;380834238;380834238;akademiteknikkupang@homemail.com;http:akteknikkupang.ac.id;-10.18227;123.6016462
1890;2288;Aktif;Akademi Keuangan Dan Perbankan Effata Kupang;9/21/1995;1266DT2007;7 Juni 2007 ;85115;(0380) 825566;(0380) 825566;effata_akub@yahoo.com;www.akubeffata.741.com;-10.203778;123.619863
1891;2289;Aktif;Akademi Pekerjaan Sosial Kupang;4 Maret 1998 ;15D01998;19 Maret 1996 ;85118;0380 821566;0380 821566;aps.kupang@gmail.com;http:apskupang.blogspot.com;-10.178892;123.597163
1892;2290;Aktif;Akademi Pariwisata Kupang;4/2/1996;6;4/3/1996;85225;832661;826448; ; ;-10.1787573;123.5976057
1893;2291;Aktif;Akademi Koperasi Indonesia Ratu Jelita;9 Agustus 1998 ;05DO2001;9 Januari 2001 ;85228;0812-395-2762; ; ; ;-10.1833333;123.5833333
1894;2292;Aktif;Akademi Bahasa Asing Santa Mary Ende;9/8/2001;1399DT2005;10 Mei 2005 ;86311;0381 24200;0381-24200; abastmaryfloresende@yahoo.com; ;-8.853185;121.654329
1895;2293;Aktif;Akademi Keperawatan Samawa;11/1/2004;126DO2004;13 Agustus 2004 ;84381;0371 23743;0371 23743;info@akpersamawa.com;www.akpersamawa.com;-8.481478;117.4092801
1896;2294;Aktif;Akademi Keperawatan Maranatha Groups;9 Juli 2003 ;95DO2003;9 Juli 2003 ;85111;3808552971;3808552971;akper_maranatha@yahoo.com;http:akpermaranatha.ac.id;-9.8552163;124.2780308
1897;2295;Aktif;Akademi Kebidanan Kartini;31 Oktober 2005 ;2543DT2007;24 Agustus 2007 ;80223;720471;720471;akkb2008@yahoo.co.id;www.akbidkartinibali.ac.id;-8.7027713;115.2163911
1898;2296;Aktif;Akademi Kebidanan Harapan Bunda Bima;29 Januari 2007 ;2407DTK-VIII2009;2 Juni 2009 ;12345;0374 647021;0374 647021;akbid_hrpbunda@yahoo.co.id; http:akbidharapanbunda.ac.id;-8.4524027;118.7448858
1899;2297;Aktif;Akademi Kebidanan Bali Wisnu Dharma;19 Juli 2007 ;2643DTK-VIII2009;26 Juni 2009 ;80351;85100848446;-;info@akbidbwd.ac.id;www.akbidbwd.ac.id;-8.560907;115.173575
1900;2298;Aktif;Akademi Kebidanan Bhakti Kencana;3 Agustus 2007 ;140DO2007;3 Agustus 2007 ;12345;0370-647130; 0370-647130;bhaktikencana@yahoo.co.id; www.bhaktikencana-mataram.ac.id;-8.598419;116.080155
1901;2299;Aktif;Akademi Keperawatan Mandiri;26 Maret 2008 ;55DO2008;26 Maret 2008 ;12345;36692147;36692147;akper_mandiri@yahoo.co.id;Akpermandiri.co.id;-8.6708103;115.2223832
1902;2300;Aktif;AKTEK Radiodiagnostik Dan Radioterapi Bali;4 Oktober 2008 ;204D02008;9/22/2008;12345;3.61315802689599E+016;0361-8959882;atro_bali@yahoo.com;www.atrobali.ac.id;-8.682473;115.232088
1903;2301;Aktif;Akademi Kebidanan Surya Mandiri Kota Bima;22 Desember 2008 ;236DO2008;22 Desember 2008 ;84113;(0374) 646786;(0374) 646786;humas@akbidsmb.ac.id;http:akbidsuryamandiribima.ac.id;-8.5152898;118.7955841
1904;2302;Aktif;Akademi Kesehatan Gigi Karya Adi Husada Mataram;4/6/2009;35DO2009;4/6/2009;83123;(0370) 629586;(0370) 629586;akg.mataram@gmail.com;www.akgmataram.ac.id;-8.6147649;116.0766338
1905;2303;Aktif;AMIK New Media;9/30/2009;159DO2009;9/30/2009;80225;0361-8955649;0361-246342;info.nmcc@newmedia-bali.com;http:www.newmedia-bali.com;-8.682775;115.230317
1906;2304;Aktif;Akademi Bahasa Asing New Media;9/30/2009;160DO2009;9/30/2009;80225;0361-8955649;0361-246342;info.nmcc@newmedia-bali.com;http:www.newmedia-bali.com;-8.6857097;115.2297535
1907;2305;Aktif;Akademi Keperawatan Kesdam IXUdayana;9/11/2008;03D02011;7 Januari 2011 ;80234;0361-263384;0361-8424147;akper.udayana@gmail.com;http:akperkesdamudayana.ac.id;-8.6621057;115.2195239
1908;2306;Aktif;Akademi Farmasi Saraswati Denpasar;4/28/2011;91EO2011;4/28/2011;80233;(0361) 227992;(0361) 227992;akfar_saraswati@yahoo.co.id;www.farmasisaraswati.ac.id;-8.6528528;115.225354
1909;2311;Aktif;Politeknik Nasional Denpasar;29 Maret 1997 ;05DO1998;11 Februari 1998 ;80235;0361- 234 120;0361 - 226 830;info@polnas-denpasar.ac.id;http:polnas-denpasar.ac.id;-8.660161;115.238624
1910;2312;Aktif;Politeknik St Wilhelmus;15 Agustus 2002 ;20DO2003;31 Januari 2003 ;86462;81238559661;8888;poltekwilhelmus@gmail.com;www.psw.ac.id;-10.1533162;123.622734
1911;2313;Aktif;Politeknik Ganesa Guru;11 Maret 2004 ;36DO2004;11 Maret 2004 ;80224;(0361) 490670;(0361) 490671;info@poltekganesha.ac.id;www.poltekganesha.ac.id;-8.681154;115.190835
1912;2314;Aktif;Politeknik Widya Dharma Bali;3 Agustus 2009 ;119DO2009;3 Agustus 2009 ;12345; 0361-234410, 234409; 0361-234420; info@poltekombali.ac.id; http:www.poltekombali.ac.id;-8.6708103;115.2223832
1913;2315;Aktif;Politeknik Medica Farma Husada Mataram;1 Januari 0001 ; ;;83166;(0370) 7100264;(0370) 7100264;politeknikmfhp@yahoo.com; politeknikmfh.ac.id;-8.603629;116.0860308
1914;2318;Aktif;Universitas Muslim Indonesia;23 Juni 1954 ;28;26 Mei 1996 ;90231;(0411) 455666-455696;(0411) 455695;umi@umi.ac.id;http:www.umi.ac.id;-5.1377237;119.4477471
1915;2319;Aktif;Universitas Kristen Indonesia Paulus;9/2/1963;73;9/2/1963;90243;0411-582825;0411-582825;ukip@ukipaulus.ac.id;ukipaulus.ac.id;-5.119918;119.5054499
1916;2320;Aktif;Universitas Muhammadiyah Makassar;19 Juni 1963 ;71;19 Juni 1963 ;90221;(0411)866972;(0411)865588;pdpt091004@unismuh.ac.id;www.unismuh.ac.id;-5.1826843;119.4417269
1917;2321;Aktif;Universitas Kristen Indonesia Tomohon;20 Februari 1965 ;149B-SWT1966;4/27/1966;95362;0431 353030;(0431) 353030;ukit@reborn.com;http:ukit.ac.id;1.332428;124.837588
1918;2322;Aktif;Universitas Dayanu Ikhsanuddin;23 Januari 1982 ;0533O1986;5 Agustus 1986 ;93711;0402-21-327;0402-26-682;info@unidayanbaubau.ac.id;www.unidayanbaubau.ac.id ;-5.4556094;122.6067723
1919;2323;Aktif;Universitas Klabat;7 Oktober 1965 ;18401982;10 Mei 1982 ;95371;0431 891035;0431 891036;email@unklab.ac.id;www.unklab.ac.id;1.4168374;124.985809
1920;2324;Aktif;Universitas Pepabri Makassar;9/14/1983;121983;9/14/1983;90221;0411.832232, 5413859;0411.207912. 832232;Universitas_Pepabri_Makassar@yahoo.com;www.facebook.comUniversitasPepabriMakassar;-5.1460076;119.4160221
1921;2325;Aktif;Universitas Atma Jaya Makassar;9 Juni 1980 ;69;14 Februari 1985 ;90244;0411 - 871038;0411 - 870294;uajm@uajm.ac.id;www.uajm.ac.id;-5.171015;119.402884
1922;2326;Aktif;Universitas Muhammadiyah Palu;5 Juli 1983 ;E.123B.05PMW-ST1983;5 Juli 1983 ;94118;0451 425627;0451 425627;unismuh@yahoo.com;www.unismuh-palu.com;-0.8715069;119.8807184
1923;2327;Aktif;Universitas Sintuwu Maroso Poso;9/15/1986;26;9/15/1986;94619;0452-21257;0452-324242;humas@unsimar.ac.id;http:www.unsimar.ac.id;-1.3927152;120.7560502
1924;2328;Aktif;Universitas Sawerigading Makassar;4 Mei 1943 ;148;4 Mei 1993 ;90156;0411 - 3629561;0411 - 3634554;unsa.makassar@gmail.com;unsamks.ac.id;-5.1280978;119.4222319
1925;2329;Aktif;Universitas Dumoga Bone Kotamubagu;3 Juni 1987 ;06 TAHUN 1987;11 Maret 1987 ;95711;0434-21-831;0434-21-831;admin-udk@udk.ac.id; www.udk.ac.id;0.7413774;124.3116847
1926;2330;Aktif;Universitas Sulawesi Tenggara;13 Agustus 1986 ;048001989 SK. MENDIKBUD;13 Agustus 1986 ;93121;0401 - 328447;0401 - 329596; ; ;-4.0419124;122.4782504
1927;2331;Pembinaan;Universitas Satria Makassar;28 Agustus 1985 ;6;28 Agustus 1985 ;90135;0411-875-544;0411-875-544;satriamks@yahoo.co.id;www.satria.ac.id;-5.1632314;119.4209101
1928;2333;Aktif;Universitas Alchairaat;21 Desember 1963 ;0842O1989;16 Desember 1989 ;94221;(0451) 461123;(0451) 460949;rektorat@unisapalu.ac.id;www.unisapalu.ac.id;-0.890338;119.851902
1929;2334;Aktif;Universitas Cokroaminoto Makassar;4/28/1968;007O1991;14 Januari 1991 ;90245;0411-582358;0411-582358; ; ;-5.134602;119.49762
1930;2335;Aktif;Universitas Kristen Indonesia Toraja;5 Juni 1992 ;237DIKTIKEP1992;6 Mei 1992 ;91811;0423-22468,22887;0423-22073;ukitoraja@yahoo.com; ;-3.1057768;119.8516526
1931;2336;Aktif;Universitas Lakidende Unahaa;4 Juni 1995 ;02DO1996;22 Januari 1996 ;93461;0408-2421777;0408-2421777;Info@unilaki.ac.id; www.unilaki.ac.id;-3.8711757;122.0907748
1932;2337;Aktif;Universitas Nusantara Manado;13 Juli 1995 ;78DO96;4 Desember 1996 ;95111;0431-8880084,8880085;0431-8880035; info@nusantara.ac.id;www.nusantara.ac.id;1.4865881;124.8784452
1933;2338;Aktif;Universitas Andi Djemma Palopo;11/19/1997;81DO1997;11/19/1997;91911;0471-24506;0471-24506;unanda.palopo@yahoo.com;www.unanda.ac.id;-2.994379;120.1935116
1934;2339;Aktif;Universitas Muhammadiyah Pare-pare;10 Mei 1999 ;86DO1999;10 Mei 1999 ;91111;(0421) 22757-25524;(0421) 25524;umpar_10mei1999@yahoo.co.id; www.umpar.ac.id;-3.9843201;119.6521232
1935;2340;Aktif;Universitas Muhammadiyah Luwuk Banggai;24 Maret 2000 ;28DO2000;24 Maret 2000 ;94711;0461-23452;0461-21725;umluwuk@gmail.com;unismuhluwuk.ac.id;-0.9466067;122.7939015
1936;2341;Aktif;Universitas Tompotika Luwuk Banggai;4/25/2000;47DO2000;4/25/2000;94715;461324027;461324027;untika.luwuk67@gmail.com;www.untika.ac.id;-1.640858;123.548412
1937;2342;Aktif;Universitas Sari Putra Indonesia Tomohon;5 Desember 1999 ;171DO1999;5 Desember 1999 ;95362;4313157127;4313157126;unsrit@gmail.com; http:www.unsrittomohon.ac.id;1.3473021;124.8281649
1938;2343;Aktif;Universitas Islam Makassar;6 Juni 2000 ;071DO2000;6 Juni 2000 ;90245;0411-588-167;0411-588-167;uimmakassar@uim-makassar.ac.id;www.uim-makassar.ac.id;-5.140905;119.4806394
1939;2344;Aktif;Universitas Katolik De La Salle;7 Agustus 2000 ;123DO2000;7 Agustus 2000 ;95000;0431-877512;0431-871972;info@unikadelasalle.ac.id;www.unikadelasalle.ac.id;1.5050588;124.8727851
1940;2345;Aktif;Universitas Pembangunan Indonesia;2 Oktober 2000 ;205DO2000;2 Oktober 2000 ;95115;0431-827-686;0431-865-319;unpimanado@yahoo.com; ;1.459044;124.824107
1941;2346;Aktif;Universitas Gorontalo;10 Juli 2001 ;80DO2001;10 Juli 2001 ;96211;435881369;435880370;universitas_gorontalo@yahoo.com;http:unigo.ac.id;0.6204909;123.0156907
1942;2347;Aktif;Universitas Muhammadiyah Buton;10 Juli 2001 ;081DO2001;10 Juli 2001 ;93712;0402 2827038;0402 2827038;unismuhbuton@yahoo.com;umbuton.ac.id;-5.46304;122.5993271
1943;2348;Aktif;Universitas Ichsan Gorontalo;10 Juli 2001 ;84DO2001;10 Juli 2001 ;96115;0435-829-975;0435-829-976;unisan_grtlo@unisan.ac.id;unisan.ac.id;0.5556079;123.0566315
1944;2349;Aktif;Universitas Indonesia Timur;5 Juli 2001 ;78DO2001;5 Juli 2001 ;90222;411421974;411852111;uit-makassar@plaza.com.; ;-5.1579043;119.4320361
1945;2350;Aktif;Universitas Madako Toli-toli;7 Mei 2001 ;76DO2001;7 Mei 2001 ;94514;0453-21-582;0453-21-582;tolitoli;www.umada.ac.id;1.0121195;120.7816377
1946;2351;Aktif;Universitas Muhammadiyah Kendari;30 Agustus 2001 ;149DO2001;30 Agustus 2001 ;93118;0401-3190710;0401-3190710;pdpi@umkendari.ac.id;umkendari.ac.id;-3.998626;122.5088447
1947;2352;Aktif;Universitas Al Asyariah Mandar;4/27/2004;59DO2004;4/27/2004;91315;0428-21-038;0428-21-038; ; www.unasman.ac.id;-3.4041967;119.3055981
1948;2353;Aktif;Universitas Cokroaminoto Palopo;6 Juli 2005 ;95DO2005;6 Juli 2005 ;91921;0471 22111;0471 325055;rektor@uncp.ac.id;www.uncp.ac.id;-3.0061664;120.1980577
1949;2355;Aktif;Universitas Teknologi Sulawesi Utara;1 Agustus 2007 ;121DO2007;1 Agustus 2007 ;95122;0431-837696; 0431-837696;info@utsu.ac.id; www.utsu.ac.id;1.4766125;124.8332798
1950;2356;Aktif;Universitas Kristen Tentena;23 Oktober 2007 ;205DO2007;23 Oktober 2007 ;94663;0458 21475;0458 21475;unkrit.gkst@yahoo.com; ;-1.7626504;120.6339138
1951;2357;Aktif;Universitas Muhammadiyah Gorontalo;11 Juni 2008 ;98DO2008;11 Juni 2008 ;96115;0435 - 881135;0435 - 881136;info@umgo.ac.id;http:umgo.ac.id;0.6204909;123.0156907
1952;2358;Aktif;Universitas Fajar;14 Juli 2008 ;132DO2008;14 Juli 2008 ;90231;0411-447508-459064;0411-459065; info@unifa.ac.id; www.unifa.ac.id;-5.149352;119.450075
1953;2359;Aktif;Universitas Tomakaka;6 Maret 2009 ;25DO2009;6 Maret 2009 ;91511;0426-22085;0426-22085;syaharunika@yahoo.co.id;http:fkipuniversitastomakaka.com;-2.6731492;118.9015961
1954;2360;Aktif;Universitas Patria Artha;21 Juli 2009 ;106DO2009;21 Juli 2009 ;90233;411430135;411434253;upa@patria-artha.ac.id;www.patria-artha.ac.id;-5.1882228;119.4764896
1955;2361;Aktif;Universitas Pejuang Republik Indonesia;9 Januari 2015 ;3MKpI2015;9 Januari 2015 ; ;(0411) 490416, 49682;(0411) 49682;uprimakassar@yahoo.co.id;www.upri.ac.id;-5.1352784;119.4207886
1956;2367;Aktif;Institut Teknologi Minaesa;27 Agustus 1987 ;58001989;9/7/1989;95439;(0431) 354520;(0431) 3159197;itm-t@itmtomohon.ac.id;itmtomohon.ac.id;-6.1435416;106.9101263
1957;2368;Aktif;Institut Kesenian Makassar;11/13/2008;220DO2008;11/13/2008;90231;624112475288;- ;infokampusikm08@gmail.com & Infosuratikm@yahoo.com; ikm.ac.id;-5.1616446;119.4435744
1958;2369;Aktif;STKIP Muhammadiyah Bone;1 Desember 1973 ;17 TANGGAL 19-06-1963;19 Januari 1979 ;92713;0481-25786;0481-25786;stkipmuhammadiyahbone@yahoo.co.id;stkipmuhammadiyahbone.ac.id;-4.5547302;120.3356217
1959;2370;Aktif;STKIP Muhammadiyah Bulukumba;11/20/1966;711995;30 Oktober 1995 ;92513;0413 81481;0413 81484; ; ;-5.5591689;120.1846368
1960;2371;Aktif;STKIP Muhammadiyah Enrekang;1 Desember 1973 ;026III-SW.S-7375;11/19/1979;91712;(0420) 22287;0420-21648;stkipmuhenrekang@yahoo.co.id;www.stkipmuhammadiyahenrekang.ac.id;-3.5670917;119.7757686
1961;2372;Aktif;STKIP Muhammadiyah Rappang;28 Februari 1985 ;045O1985;28 Februari 1985 ;91651;0421-93-033;0421-94-790;stkipsidrapku@gmail.com;stkipmsidrap.ac.id;-3.8527312;119.8139806
1962;2373;Aktif;Sekolah Tinggi Ilmu Administrasi Al Gazali Barru;4 Januari 1968 ;04 TAHUN 1979;2 Januari 1979 ;90711;0427-21871;0427-21131;stiaalgazali.barru01@gmail.com;http:stiaalgazali-barru.ac.id;-4.4169289;119.6896653
1963;2374;Aktif;STISIP 17-8-1945 Makassar;9/21/1974;19;11 Juli 1994 ;90222;0411-453-956;0411-453-956; ; ;-5.1570751;119.4378406
1964;2375;Aktif;STKIP Cokroaminoto Pinrang;22 Mei 1986 ;0769O1990;31 Desember 1990 ;92713;421924150;0421-924150; stkip.pinrang@gmail.com; ;-5.170369;119.424134
1965;2376;Aktif;STKIP YPUP Makassar;29 Agustus 1974 ;251;13 Maret 1997 ;90322;0411-854-974;0411-830-5020;stkipypup@indo.net.id; ;-5.1724754;119.4209951
1966;2377;Aktif;STKIP Muhammadiyah Barru;5 Juni 1998 ;167DIKTIKEP1998;5 Juni 1998 ;0; ; ; ; ;-4.486776;119.6055143
1967;2378;Aktif;Sekolah Tinggi Ilmu Administrasi Al Gazali Soppeng;4/2/1979;32;4/2/1979;90811;0484-21-288;0484-21-288; ; ;-4.4473965;119.8120795
1968;2379;Aktif;Sekolah Tinggi Filsafat Jaffray Makassar;17 Mei 1975 ;NO. 21KPTVIIST75;17 Mei 1975 ;90010;(0411)  324129;(0411) 3629549;sttjaffray@yahoo.com;www.sttjaffray.ac.id;-5.1402869;119.417586
1969;2381;Aktif;STISIP Veteran Palopo;22 Mei 1986 ;3358DT2004;25 Agustus 2004 ;91910;0471-22122; 0471-22122; stisipveteranpalopo@gmail; ;-2.9920946;120.1933995
1970;2382;Aktif;STKIP Veteran Sidrap;10 Desember 1980 ;745DT2008;6 Maret 2008 ;91611;0421-91-292;0421-91-292; ypn_mallomo@yahoo.com; ;-3.9342863;119.8005027
1971;2383;Aktif;Sekolah Tinggi Ilmu Ekonomi YPUP Makassar;29 Agustus 1974 ;251;13 Maret 1997 ;90322;0411-854-974;0411-830-5020;stieypup@indosatnetid; ;-5.172389;119.421029
1972;2386;Aktif;STITEK Dharma Yadi Makassar;20 Juni 1984 ;88;20 Juni 1984 ;90231;0411-456735;0411-454804;stitek_dharmayadi@yahoo.com; ;-5.1443302;119.4428136
1973;2387;Aktif;STIA Puangrimaggalatung;22 Mei 1986 ;39201986;22 Mei 1986 ;90915;0485 323085;0485 323085; ; ;-4.1511586;120.0386539
1974;2388;Aktif;STKIP Puangrimaggalatung Sengkang;22 Mei 1986 ;39201986;22 Mei 1986 ;90915;0485 21594;0485 21594;stkipprima_sengkang@yahoo.com;stkipprima.co.id;-4.151002;120.0386954
1975;2389;Aktif;Sekolah Tinggi Ilmu Ekonomi Makassar Bongaya;16 Februari 1985 ;192KPTI2016;13 Mei 2016 ;90000;0411-873-797;0411-837-280;stiem@stiem-bongaya.ac.id;www.stiem-bongaya.ac.id;-5.1691984;119.4174271
1976;2390;Aktif;Sekolah Tinggi Ilmu Administrasi Pancamarga Palu;24 Desember 1985 ;0824O1987;24 Desember 1987 ;94118;0451-53601; ; ; ;-0.8763037;119.8930904
1977;2391;Aktif;STISIP Panca Bhakti Palu;7 Juli 1995 ;063YPB-STVII1995;7 Juli 1995 ;94111;0451-422292;0451-428021;stisipol-pb@plasa.com; ;-0.8888904;119.8674026
1978;2392;Aktif;Sekolah Tinggi Ilmu Ekonomi Panca Bhakti Palu;4/3/1986;4 431986;4 Maret 1986 ;94111;0451-421-303;0453-421-303; stiepbofficial@gmail.com;www.stiepbpalu.ac.id;-0.8888904;119.8674026
1979;2393;Aktif;Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Palopo;9 Agustus 1986 ;20;9/8/1986;91922;0471 327429;0471 327429;institusi@stiem.ac.id  stiem_plp@yahoo.co.id ; stiem.ac.id;-3.0127609;120.2051972
1980;2394;Aktif;Sekolah Tinggi Filsafat Seminari Pineleng;16 Mei 1970 ;025DPTI.1870;11 Mei 1970 ;95361;0431-835-790;0431-835-790;stfsp_kantor@yahoo.com;www.stfseminaripineleng.com;1.491783;124.842875
1981;2395;Aktif;Sekolah Tinggi Ilmu Ekonomi Amsir Pare-pare;7 Juli 1986 ;2379DT2004;1 Juli 2004 ;91122;0421 22758;0421 3311988;info@stie-amsir.ac.id;http:www.stie-amsir.ac.id;-4.0393827;119.6269049
1982;2396;Aktif;STKIP Yapti Jeneponto;23 Januari 1993 ;15;23 Januari 1993 ;92315;0419 21600;0419 21600;jumardinojeng@yahoo.co.id;http:\www.yapti.ac.id;-5.6786461;119.74196
1983;2397;Aktif;Sekolah Tinggi Ilmu Kesejahteraan Sosial Manado;9/30/1989;74;23 Desember 1985 ;95115;0431-865-319;0431-865-319;stiksmdo@gmail.com; ;1.456951;124.8088778
1984;2399;Aktif;STKIP Pembangunan Indonesia;4/5/1990;25301990;4/5/1990;90125;4114662875;4114662875;sumarlin.mus@gmail.com;www.stkippi-makassar.ac.id;-5.1451414;119.4447131
1985;2400;Aktif;Sekolah Tinggi Ilmu Ekonomi Pembangunan Indonesia;4/5/1990;12201990;9 Maret 1990 ;90222;0411-437-875;0411-437-875;stiepimakassar@gmail.com;-;-5.161406;119.460144
1986;2402;Aktif;STKIP Yapim Maros;11 Oktober 1994 ;093DO1994;11 Oktober 1994 ;90514;(0411) 372161;(0411) 373181;stkipyapim123@gmail.com;www.stkipyapimmaros.co.id;-5.1020585;119.5127968
1987;2403;Aktif;Sekolah Tinggi Ilmu Ekonomi Bajiminasa Makassar;9/17/1990;0252O1990;9/17/1990;90126;411872570;411878954;stie.bajiminasa.mks@gmail.com;stie-bajiminasa.ac.id;-5.1657055;119.410018
1988;2404;Aktif;STIKS Tamalanrea Makassar;16 Februari 1968 ;0572O1990;25 Agustus 1990 ;90111;0411 318112;0411 315 842;stiks.tamalanrea@ymail.com;stiks.tamalanrea.ac.id;-5.137708;119.412012
1989;2405;Aktif;STIM LPI Makassar;1 Juni 1987 ;409;1 Juni 1987 ;90245;0411-583-881;0411-583-881;civitas@stim-lpi.ac.id;stim-lpi.ac.id;-5.1429324;119.4872851
1990;2406;Aktif;Sekolah Tinggi Ilmu Manajemen Indonesia YAPMI;27 Desember 1986 ;220;27 Desember 1986 ;90222;(0411) 4773029;(0411) 4773031; ; ;-5.167669;119.433911
1991;2408;Aktif;Sekolah Tinggi Ilmu Ekonomi LPI Makassar;4/24/1987;176DT2005;13 Januari 2005 ;90245;0411-586240;0411-586240;stielpimks@yahoo.com;stielpimksyahoo.com;-5.143021;119.4872
1992;2409;Aktif;Sekolah Tinggi Ilmu Pertanian Wuna Raha;27 Agustus 1990 ;25;27 Agustus 1990 ;93611;0403-21-798;0403-21-798; ; ;-4.8587365;122.720961
1993;2410;Aktif;Sekolah Tinggi Ilmu Ekonomi Yapman Majene;31 Desember 1990 ;11990;31 Desember 1990 ;90000;0422-22845;0422-22845;stie_y@yahoo.com; ;-3.5603113;118.932849
1994;2411;Aktif;Sekolah Tinggi Ilmu Ekonomi Eben Haezer Manado;9/11/1993;463,464DT2004;10 Februari 2004 ;95119;0431-846819;0431-846819;ebenhaezer_mdo@yahoo.com;www.yayasanebenhaezar.org;1.4873;124.840972
1995;2412;Aktif;STMIK Dipanegara Makassar;7 Juli 1994 ;054DO1994;7 Juli 1994 ;90245;0411-587194;0411-588283;dipanegara@dipanegara.ac.id;www.dipanegara.ac.id;-5.141986;119.484938
1996;2413;Aktif;Sekolah Tinggi Ilmu Ekonomi Nusantara Makassar;28 Mei 1994 ;28;28 Mei 1994 ;90111;0411-3634463 - 92316;0411-3639368;stienusmakassar@gmail.com;stie_nusantara.8m.com;-5.132143;119.404759
1997;2414;Aktif;Sekolah Tinggi Ilmu Ekonomi El Fatah Manado;4/2/1979;41979;4/2/1979;95115;82192488813;;kandourondonuwu@gmail.com; ;1.462546;124.823953
1998;2415;Aktif;Sekolah Tinggi Ilmu Pertanian Mujahidin Toli-toli;11/23/1993;154D01993;11/23/1993;94515;0453-22574;0453-22574;stip_tolitoli@yahoo.com; ;0.9408655;120.9417368
1999;2416;Aktif;STMIK Matuari;13 Desember 1991 ;50;13 Desember 1991 ;95115;0431-866-017;0431-866-017;info@matuari.ac.id;www.matuari.ac.id;1.4567594;124.8221725
2000;2417;Aktif;STKIP PGRI Manado;1 Mei 1993 ;MENDIKBUD NO. 59DO1993;1 Januari 2000 ;95111;0431-862587;0431-862587;stkip093057@yahoo.com; ;1.470719;124.843132
2001;2418;Aktif;STISIP Petta Baringeng Soppeng;15 Mei 1987 ;152DO1993;11/23/1993;90871;0484-421512;0484-421512;stisipolpb@yahoo.com;httpwww.stisipolpb.ac.id;-4.3307808;119.9971769
2002;2419;Aktif;Sekolah Tinggi Ilmu Ekonomi Dharma Barata Kendari;4/8/1994;094DO1994;11/10/1994;93111;0401-395-533;0401-394-213;stiedb1093059@yahoo.co.id; ;-3.9651501;122.5174729
2003;2420;Aktif;Sekolah Tinggi Ilmu Ekonomi Enam Enam Kendari;11 Oktober 1994 ;092DO1994;11 Oktober 1994 ;93121;0401 326456,325537;0401 326456;stie_66@yahoo.co.id;http:www.stie-66.ac.id;-3.9666133;122.5249389
2004;2421;Aktif;Sekolah Tinggi Ilmu Ekonomi Yapti Jeneponto;4/2/1993;12DO1993;4/2/1993;92315;0419 21600;0419 21600;yapik@plasa.com; yapti.ac.id;-5.6646118;119.7397084
2005;2422;Aktif;Sekolah Tinggi Ilmu Hukum Damarica Palopo;6 Januari 1996 ;1;6 Januari 1996 ;91921;0471-23-723;0471-23-723; ; ;-3.01127;120.194074
2006;2423;Aktif;Sekolah Tinggi Ilmu Pertanian Kendari;8 Januari 1994 ;2673DT2005,2674DT2005;21 Juli 2005 ;93117;85256000660; ;stiperkendarisultra@yahoo.co.id;..;-3.9628582;122.5423408
2007;2424;Aktif;Sekolah Tinggi Ilmu Ekonomi Amkop Makassar;17 Januari 1995 ;04DO1995;17 Januari 1995 ;90231;0411-440-679;0411-440-679; ; ;-5.1570689;119.4520926
2008;2425;Aktif;Sekolah Tinggi Ilmu Manajemen Nitro Makassar;15 Juni 1994 ;281;31 Januari 1995 ;90231;0411-459061;0411-459063;nitromks@yahoo.co.id;nitromks.ac.id;-5.149199;119.4504406
2009;2426;Aktif;Sekolah Tinggi Ilmu Kesehatan Tamalatea Makassar;11/3/1995;084DO1995;11/3/1995;90245;0411-583330;0411-581635;info@stiktamalateamks.ac.id;www.stiktamalateamks.ac.id;-5.1273013;119.5028052
2010;2427;Aktif;Sekolah Tinggi Ilmu Ekonomi Pioner Manado;16 Juni 1996 ;371DIKTIKEP1996;19 Juni 1996 ;95129;0431-840244;431840244;stiepioneer.manado@gmail.com;stiepioneermanado.com;1.492272;124.862559
